Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,Rwanda,RWA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.42785,..,..,..,..,1.3965,..,..,..,..,1.24794,..,..,..,..,1.37332,..,..,..,1.87832,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,Samoa,WSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.04168,..,..,..,..,3.88371,..,..,..,..,2.59398,..,..,..,..,2.18089,..,..,..,2.39054,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.73692,..,..,..,..,7.25627,..,..,..,..,5.91618,..,..,..,..,5.92774,..,..,..,5.00744,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0,..,..,..,..,0,..,..,..,..,0,..,..,..,0,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,Senegal,SEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.47277,..,..,..,..,0.47006,..,..,..,..,0.41237,..,..,..,..,0.37351,..,..,..,0.40913,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.93455,..,..,..,..,7.84315,..,..,..,7.88971,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.41475,..,..,..,..,8.08049,..,..,..,..,7.76804,..,..,..,..,12.03243,..,..,..,11.98621,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,Sierra Leone,SLE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.22448,..,..,..,..,0.22447,..,..,..,..,0.31206,..,..,..,..,0.30534,..,..,..,0.26448,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,Singapore,SGP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.27639,..,..,..,..,1.61736,..,..,..,..,1.92265,..,..,..,..,1.91192,..,..,..,1.87287,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.09334,..,..,..,..,10.61838,..,..,..,..,10.54253,..,..,..,..,10.31864,..,..,..,10.47519,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.09817,..,..,..,..,11.8105,..,..,..,..,11.14347,..,..,..,..,11.57815,..,..,..,10.97589,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.75746,..,..,..,..,1.04491,..,..,..,..,1.11571,..,..,..,..,1.0704,..,..,..,1.61601,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0,..,..,..,..,0,..,..,..,..,0,..,..,..,0,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,South Africa,ZAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.96411,..,..,..,..,8.74658,..,..,..,..,8.67807,..,..,..,..,8.88007,..,..,..,8.76621,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,Spain,ESP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.66679,..,..,..,..,11.95362,..,..,..,..,9.48963,..,..,..,..,9.94182,..,..,..,10.91336,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,Sri Lanka,LKA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.87767,..,..,..,..,2.0569,..,..,..,..,2.60332,..,..,..,..,2.86093,..,..,..,2.82954,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.45746,..,..,..,..,7.78943,..,..,..,..,6.46794,..,..,..,..,6.11651,..,..,..,6.34118,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.34978,..,..,..,..,11.53567,..,..,..,..,9.59824,..,..,..,..,8.63178,..,..,..,9.47123,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.5908,..,..,..,..,5.39126,..,..,..,..,6.65703,..,..,..,..,7.00715,..,..,..,7.15801,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,Sudan,SDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0,..,..,..,..,0.04509,..,..,..,..,0.18558,..,..,..,0.00506,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.73893,..,..,..,..,4.96837,..,..,..,..,5.70046,..,..,..,..,5.67636,..,..,..,6.63315,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,Sweden,SWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.3746,..,..,..,..,9.31084,..,..,..,..,9.78872,..,..,..,..,9.4453,..,..,..,9.29617,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,Switzerland,CHE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.48461,..,..,..,..,11.66147,..,..,..,..,11.31707,..,..,..,..,10.69437,..,..,..,10.39688,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.2907,..,..,..,..,1.10844,..,..,..,..,0.99178,..,..,..,..,0.29004,..,..,..,0.19829,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.90118,..,..,..,..,0.76232,..,..,..,..,0.69156,..,..,..,..,0.88627,..,..,..,0.86628,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,Tanzania,TZA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.43022,..,..,..,..,11.5285,..,..,..,..,11.92389,..,..,..,..,11.64543,..,..,..,10.35652,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,Thailand,THA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.61376,..,..,..,..,9.35967,..,..,..,..,7.56742,..,..,..,..,8.16237,..,..,..,7.84894,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.54794,..,..,..,..,0.3132,..,..,..,..,0.29577,..,..,..,..,0.47328,..,..,..,0.40188,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,Togo,TGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.49688,..,..,..,..,1.69345,..,..,..,..,1.79366,..,..,..,..,1.72385,..,..,..,1.42014,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.46143,..,..,..,..,1.64124,..,..,..,..,1.18253,..,..,..,..,0.36311,..,..,..,0.37713,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.011,..,..,..,..,5.99176,..,..,..,..,6.15249,..,..,..,..,6.23252,..,..,..,6.06472,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,Tunisia,TUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.6287,..,..,..,..,1.70784,..,..,..,..,1.66206,..,..,..,..,2.02867,..,..,..,2.01463,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,Turkiye,TUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.46224,..,..,..,..,2.0562,..,..,..,..,2.12205,..,..,..,..,1.89513,..,..,..,1.82036,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.63152,..,..,..,..,2.65514,..,..,..,..,2.66016,..,..,..,..,3.20481,..,..,..,2.92752,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.75872,..,..,..,..,1.80488,..,..,..,..,1.59136,..,..,..,..,1.86243,..,..,..,1.24819,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,Uganda,UGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.78958,..,..,..,..,17.15943,..,..,..,..,13.99821,..,..,..,..,13.28192,..,..,..,12.2144,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.5825,..,..,..,..,10.27644,..,..,..,..,11.65607,..,..,..,..,9.72957,..,..,..,8.69842,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.75983,..,..,..,..,1.76984,..,..,..,..,1.95895,..,..,..,..,2.36656,..,..,..,2.36873,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.27756,..,..,..,..,12.37859,..,..,..,..,10.95399,..,..,..,..,10.51561,..,..,..,10.8168,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,United States,USA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.05296,..,..,..,..,9.29658,..,..,..,..,9.34309,..,..,..,..,9.48589,..,..,..,9.56731,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,Uruguay,URY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.97211,..,..,..,..,6.39501,..,..,..,..,6.31048,..,..,..,..,6.02212,..,..,..,5.45265,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.53753,..,..,..,..,4.33527,..,..,..,..,1.78629,..,..,..,..,2.54709,..,..,..,2.60223,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,Vanuatu,VUT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.26851,..,..,..,..,1.17162,..,..,..,..,1.66663,..,..,..,..,1.68768,..,..,..,1.87288,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,""Venezuela, RB"",VEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.17039,..,..,..,..,8.43051,..,..,..,..,7.74988,..,..,..,..,6.05004,..,..,..,3.01625,..,.."
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,Viet Nam,VNM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.28119,..,..,..,..,4.80995,..,..,..,..,7.36591,..,..,..,..,8.85372,..,..,..,9.33984,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,""Yemen, Rep."",YEM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.12236,..,..,..,..,0.07173,..,..,..,..,0.05843,..,..,..,..,0.04023,..,..,..,0.02778,..,.."
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,Zambia,ZMB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.5577,..,..,..,..,3.3306,..,..,..,..,3.30821,..,..,..,..,3.72765,..,..,..,3.85176,..,..
Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age),SH.ALC.PCAP.LI,Zimbabwe,ZWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.0261,..,..,..,..,2.74545,..,..,..,..,3.31307,..,..,..,..,3.74794,..,..,..,3.62809,..,..
